,adminLevel,placeCode,name,placeCodeParent,geom,geometry,properties
920,3,ET071806,Surma,ET0718,"{'type': 'MultiPolygon', 'coordinates': [[[[35.5700038890001, 5.41357496500007], [35.5549911640001, 5.48202253000005], [35.574900895, 5.51028726600003], [35.591141769, 5.57145533300007], [35.5827621030001, 5.59273074400005], [35.538414604, 5.63909978300006], [35.5531828220001, 5.68053205300004], [35.5241985530001, 5.74888833700004], [35.492799802, 5.77722758900006], [35.445991631, 5.87404288300007], [35.457852987, 5.90739773300004], [35.4486500250001, 5.96018633200003], [35.431534701, 5.99973970800005], [35.430683877, 6.04729916400004], [35.483449718, 6.12238058800005], [35.4451999190001, 6.16378646100003], [35.446759474, 6.23713397900002], [35.481221654, 6.28520922500007], [35.4603960220001, 6.36580554900007], [35.397434844, 6.38117530100004], [35.319648966, 6.34519297800006], [35.285475714, 6.34608944500008], [35.2592191000001, 6.31095158000005], [35.25809307, 6.26994511500004], [35.2875888070001, 6.24961138600003], [35.297954686, 6.22102530100005], [35.288939031, 6.18893980900003], [35.200751299, 6.16590727600004], [35.1379971860001, 6.19274216700006], [35.1843282230001, 6.24821996000003], [35.142299038, 6.29451039100007], [35.106107879, 6.31890483100005], [35.0382685340001, 6.30462648900004], [35.0112897670001, 6.28025950600005], [34.9849704490001, 6.29880394100007], [34.852922775, 6.33204939900003], [34.8593, 6.26722], [34.92243, 6.13229], [34.96972, 6.08653], [34.98782, 6.01394], [34.97583, 5.96472], [34.98638, 5.87805], [35.10541, 5.68833], [35.10388, 5.6325], [35.28999, 5.50778], [35.2927, 5.48764], [35.27041, 5.43833], [35.30305, 5.37736], [35.35284, 5.35069], [35.41909, 5.3984], [35.44371, 5.42552], [35.50471, 5.43139], [35.5700038890001, 5.41357496500007]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[35.5700038890001, 5.41357496500007], [35.5549911640001, 5.48202253000005], [35.574900895, 5.51028726600003], [35.591141769, 5.57145533300007], [35.5827621030001, 5.59273074400005], [35.538414604, 5.63909978300006], [35.5531828220001, 5.68053205300004], [35.5241985530001, 5.74888833700004], [35.492799802, 5.77722758900006], [35.445991631, 5.87404288300007], [35.457852987, 5.90739773300004], [35.4486500250001, 5.96018633200003], [35.431534701, 5.99973970800005], [35.430683877, 6.04729916400004], [35.483449718, 6.12238058800005], [35.4451999190001, 6.16378646100003], [35.446759474, 6.23713397900002], [35.481221654, 6.28520922500007], [35.4603960220001, 6.36580554900007], [35.397434844, 6.38117530100004], [35.319648966, 6.34519297800006], [35.285475714, 6.34608944500008], [35.2592191000001, 6.31095158000005], [35.25809307, 6.26994511500004], [35.2875888070001, 6.24961138600003], [35.297954686, 6.22102530100005], [35.288939031, 6.18893980900003], [35.200751299, 6.16590727600004], [35.1379971860001, 6.19274216700006], [35.1843282230001, 6.24821996000003], [35.142299038, 6.29451039100007], [35.106107879, 6.31890483100005], [35.0382685340001, 6.30462648900004], [35.0112897670001, 6.28025950600005], [34.9849704490001, 6.29880394100007], [34.852922775, 6.33204939900003], [34.8593, 6.26722], [34.92243, 6.13229], [34.96972, 6.08653], [34.98782, 6.01394], [34.97583, 5.96472], [34.98638, 5.87805], [35.10541, 5.68833], [35.10388, 5.6325], [35.28999, 5.50778], [35.2927, 5.48764], [35.27041, 5.43833], [35.30305, 5.37736], [35.35284, 5.35069], [35.41909, 5.3984], [35.44371, 5.42552], [35.50471, 5.43139], [35.5700038890001, 5.41357496500007]]]]}","{'placeCode': 'ET071806', 'placeCodeParent': 'ET0718', 'name': 'Surma', 'adminLevel': 3}"
921,3,ET070616,Tebela town,ET0706,"{'type': 'MultiPolygon', 'coordinates': [[[[37.7775757840001, 6.68721366500006], [37.780913239, 6.69721459700003], [37.7689360410001, 6.71470892800005], [37.7613261560001, 6.70463957800007], [37.7775757840001, 6.68721366500006]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[37.7775757840001, 6.68721366500006], [37.780913239, 6.69721459700003], [37.7689360410001, 6.71470892800005], [37.7613261560001, 6.70463957800007], [37.7775757840001, 6.68721366500006]]]]}","{'placeCode': 'ET070616', 'placeCodeParent': 'ET0706', 'name': 'Tebela town', 'adminLevel': 3}"
922,3,ET030405,Thehulederie,ET0304,"{'type': 'MultiPolygon', 'coordinates': [[[[39.7667025490001, 11.4798226780001], [39.7356196960001, 11.4711508670001], [39.7072379320001, 11.481356211], [39.67178862, 11.4735313960001], [39.6194661550001, 11.4391604690001], [39.6435177720001, 11.3705322430001], [39.6207886220001, 11.3331580510001], [39.6250481590001, 11.3072592250001], [39.5940089010001, 11.2870937550001], [39.6244623060001, 11.238013274], [39.650615239, 11.2274290560001], [39.670978303, 11.1872331550001], [39.6918203750001, 11.1937654770001], [39.7235090020001, 11.172357784], [39.759326054, 11.173369768], [39.755856448, 11.1962163480001], [39.77954385, 11.22511719], [39.7736010130001, 11.2676200340001], [39.758464625, 11.3045888360001], [39.7319986800001, 11.3169301360001], [39.753491286, 11.396651537], [39.743116183, 11.4395906230001], [39.7667025490001, 11.4798226780001]], [[39.684549287, 11.311855856], [39.6794737320001, 11.301105749], [39.6712690100001, 11.304235384], [39.675777301, 11.3149293120001], [39.684549287, 11.311855856]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[39.7667025490001, 11.4798226780001], [39.7356196960001, 11.4711508670001], [39.7072379320001, 11.481356211], [39.67178862, 11.4735313960001], [39.6194661550001, 11.4391604690001], [39.6435177720001, 11.3705322430001], [39.6207886220001, 11.3331580510001], [39.6250481590001, 11.3072592250001], [39.5940089010001, 11.2870937550001], [39.6244623060001, 11.238013274], [39.650615239, 11.2274290560001], [39.670978303, 11.1872331550001], [39.6918203750001, 11.1937654770001], [39.7235090020001, 11.172357784], [39.759326054, 11.173369768], [39.755856448, 11.1962163480001], [39.77954385, 11.22511719], [39.7736010130001, 11.2676200340001], [39.758464625, 11.3045888360001], [39.7319986800001, 11.3169301360001], [39.753491286, 11.396651537], [39.743116183, 11.4395906230001], [39.7667025490001, 11.4798226780001]], [[39.684549287, 11.311855856], [39.6794737320001, 11.301105749], [39.6712690100001, 11.304235384], [39.675777301, 11.3149293120001], [39.684549287, 11.311855856]]]]}","{'placeCode': 'ET030405', 'placeCodeParent': 'ET0304', 'name': 'Thehulederie', 'adminLevel': 3}"
923,3,ET010113,Tsimbla,ET0101,"{'type': 'MultiPolygon', 'coordinates': [[[[38.3116088, 13.898130145], [38.2966201510001, 13.9380755060001], [38.3048674290001, 13.9727731030001], [38.293469696, 14.010437182], [38.259739032, 14.0163263790001], [38.2219615070001, 13.9840719910001], [38.2221865280001, 14.0487978520001], [38.182554985, 14.0478805170001], [38.1495078730001, 14.047498682], [38.120145532, 14.0209452240001], [38.146852774, 14.0050109100001], [38.1357976480001, 13.972485986], [38.1000799940001, 13.980704572], [38.037296617, 13.9513351790001], [38.0159417150001, 13.929297419], [37.9666778340001, 13.922584139], [37.9128861620001, 13.871974688], [37.903952003, 13.876459642], [37.9124015150001, 13.845320697], [37.9627944380001, 13.8283142340001], [37.996398792, 13.7967091740001], [38.00108328, 13.7665394540001], [38.0236549680001, 13.7407704230001], [38.0585219390001, 13.754017779], [38.096306987, 13.741672194], [38.1589492200001, 13.7400402220001], [38.2242502190001, 13.727345228], [38.2526813040001, 13.74842162], [38.290356208, 13.769604255], [38.315407533, 13.805792884], [38.3116088, 13.898130145]], [[38.1934118280001, 13.9558447970001], [38.1960478440001, 13.9470066690001], [38.1754899970001, 13.935720014], [38.1752956340001, 13.9471180580001], [38.1934118280001, 13.9558447970001]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[38.3116088, 13.898130145], [38.2966201510001, 13.9380755060001], [38.3048674290001, 13.9727731030001], [38.293469696, 14.010437182], [38.259739032, 14.0163263790001], [38.2219615070001, 13.9840719910001], [38.2221865280001, 14.0487978520001], [38.182554985, 14.0478805170001], [38.1495078730001, 14.047498682], [38.120145532, 14.0209452240001], [38.146852774, 14.0050109100001], [38.1357976480001, 13.972485986], [38.1000799940001, 13.980704572], [38.037296617, 13.9513351790001], [38.0159417150001, 13.929297419], [37.9666778340001, 13.922584139], [37.9128861620001, 13.871974688], [37.903952003, 13.876459642], [37.9124015150001, 13.845320697], [37.9627944380001, 13.8283142340001], [37.996398792, 13.7967091740001], [38.00108328, 13.7665394540001], [38.0236549680001, 13.7407704230001], [38.0585219390001, 13.754017779], [38.096306987, 13.741672194], [38.1589492200001, 13.7400402220001], [38.2242502190001, 13.727345228], [38.2526813040001, 13.74842162], [38.290356208, 13.769604255], [38.315407533, 13.805792884], [38.3116088, 13.898130145]], [[38.1934118280001, 13.9558447970001], [38.1960478440001, 13.9470066690001], [38.1754899970001, 13.935720014], [38.1752956340001, 13.9471180580001], [38.1934118280001, 13.9558447970001]]]]}","{'placeCode': 'ET010113', 'placeCodeParent': 'ET0101', 'name': 'Tsimbla', 'adminLevel': 3}"
924,3,ET041404,Wadera,ET0414,"{'type': 'MultiPolygon', 'coordinates': [[[[39.3830910880001, 5.98121225100004], [39.3668275750001, 5.97078877700005], [39.3199904360001, 6.00398860700005], [39.21752501, 6.01428215700003], [39.184825097, 6.03473291100005], [39.1791273690001, 6.01262079500003], [39.210902811, 5.96077202400005], [39.1781431740001, 5.92636700800006], [39.17373094, 5.88218819300005], [39.120569135, 5.83786771900003], [39.1216145540001, 5.80890848300004], [39.087766183, 5.73374966000006], [39.108565217, 5.72385742600005], [39.1599357280001, 5.73966946300004], [39.2036330660001, 5.77876214400004], [39.223506441, 5.75290704800005], [39.231333938, 5.66631424900004], [39.2682554720001, 5.68032100400006], [39.304125664, 5.67973007800003], [39.323427409, 5.72671928200003], [39.366388371, 5.74165603200004], [39.3830352300001, 5.72665239800006], [39.4402277560001, 5.75894954300003], [39.453277433, 5.78368277400006], [39.4588960580001, 5.81034969300003], [39.443508943, 5.84585373900006], [39.4667482520001, 5.88405480500006], [39.409464675, 5.93072016300005], [39.3830910880001, 5.98121225100004]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[39.3830910880001, 5.98121225100004], [39.3668275750001, 5.97078877700005], [39.3199904360001, 6.00398860700005], [39.21752501, 6.01428215700003], [39.184825097, 6.03473291100005], [39.1791273690001, 6.01262079500003], [39.210902811, 5.96077202400005], [39.1781431740001, 5.92636700800006], [39.17373094, 5.88218819300005], [39.120569135, 5.83786771900003], [39.1216145540001, 5.80890848300004], [39.087766183, 5.73374966000006], [39.108565217, 5.72385742600005], [39.1599357280001, 5.73966946300004], [39.2036330660001, 5.77876214400004], [39.223506441, 5.75290704800005], [39.231333938, 5.66631424900004], [39.2682554720001, 5.68032100400006], [39.304125664, 5.67973007800003], [39.323427409, 5.72671928200003], [39.366388371, 5.74165603200004], [39.3830352300001, 5.72665239800006], [39.4402277560001, 5.75894954300003], [39.453277433, 5.78368277400006], [39.4588960580001, 5.81034969300003], [39.443508943, 5.84585373900006], [39.4667482520001, 5.88405480500006], [39.409464675, 5.93072016300005], [39.3830910880001, 5.98121225100004]]]]}","{'placeCode': 'ET041404', 'placeCodeParent': 'ET0414', 'name': 'Wadera', 'adminLevel': 3}"
925,3,ET070114,Welkite town,ET0701,"{'type': 'MultiPolygon', 'coordinates': [[[[37.7971944280001, 8.28426790300006], [37.798781752, 8.29946675100007], [37.7759456840001, 8.30427846200007], [37.775730739, 8.27280120900002], [37.7971944280001, 8.28426790300006]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[37.7971944280001, 8.28426790300006], [37.798781752, 8.29946675100007], [37.7759456840001, 8.30427846200007], [37.775730739, 8.27280120900002], [37.7971944280001, 8.28426790300006]]]]}","{'placeCode': 'ET070114', 'placeCodeParent': 'ET0701', 'name': 'Welkite town', 'adminLevel': 3}"
926,3,ET040403,Sekoru,ET0404,"{'type': 'MultiPolygon', 'coordinates': [[[[37.418219547, 7.63680367000006], [37.401194678, 7.68266744300007], [37.4048445780001, 7.82726034700005], [37.4367140140001, 7.91852848700006], [37.4038114430001, 7.95115768900007], [37.3541652530001, 7.88977790500007], [37.354106093, 7.84394400100007], [37.2819540300001, 7.79653862300006], [37.2569148790001, 7.75367164600004], [37.3115299680001, 7.75818567700003], [37.356115006, 7.69415745300006], [37.338153371, 7.66633619500004], [37.3061272140001, 7.64860416000005], [37.369844071, 7.63177054300007], [37.418219547, 7.63680367000006]]], [[[37.6176826720001, 8.22397325900005], [37.576077834, 8.23258976300002], [37.5301578830001, 8.26544109600007], [37.480860937, 8.25857929100005], [37.454496814, 8.24727480400003], [37.4159585620001, 8.20908864200004], [37.3931723040001, 8.17254179100007], [37.402245717, 8.06392479400006], [37.391558597, 8.03621237100003], [37.4103803940001, 7.99867877800005], [37.4907989810001, 8.01706111700003], [37.5139988270001, 7.99967032500007], [37.5392786400001, 7.95385826200004], [37.5575185230001, 7.948338], [37.6028297840001, 7.96485766200004], [37.601539915, 7.98599230300005], [37.5918013580001, 8.07401238100005], [37.599545848, 8.12840295100006], [37.623886783, 8.20004359800004], [37.6176826720001, 8.22397325900005]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[37.418219547, 7.63680367000006], [37.401194678, 7.68266744300007], [37.4048445780001, 7.82726034700005], [37.4367140140001, 7.91852848700006], [37.4038114430001, 7.95115768900007], [37.3541652530001, 7.88977790500007], [37.354106093, 7.84394400100007], [37.2819540300001, 7.79653862300006], [37.2569148790001, 7.75367164600004], [37.3115299680001, 7.75818567700003], [37.356115006, 7.69415745300006], [37.338153371, 7.66633619500004], [37.3061272140001, 7.64860416000005], [37.369844071, 7.63177054300007], [37.418219547, 7.63680367000006]]], [[[37.6176826720001, 8.22397325900005], [37.576077834, 8.23258976300002], [37.5301578830001, 8.26544109600007], [37.480860937, 8.25857929100005], [37.454496814, 8.24727480400003], [37.4159585620001, 8.20908864200004], [37.3931723040001, 8.17254179100007], [37.402245717, 8.06392479400006], [37.391558597, 8.03621237100003], [37.4103803940001, 7.99867877800005], [37.4907989810001, 8.01706111700003], [37.5139988270001, 7.99967032500007], [37.5392786400001, 7.95385826200004], [37.5575185230001, 7.948338], [37.6028297840001, 7.96485766200004], [37.601539915, 7.98599230300005], [37.5918013580001, 8.07401238100005], [37.599545848, 8.12840295100006], [37.623886783, 8.20004359800004], [37.6176826720001, 8.22397325900005]]]]}","{'placeCode': 'ET040403', 'placeCodeParent': 'ET0404', 'name': 'Sekoru', 'adminLevel': 3}"
927,3,ET071105,Semen Bench,ET0711,"{'type': 'MultiPolygon', 'coordinates': [[[[35.7183256810001, 7.10660542900007], [35.6226903150001, 7.10293478000006], [35.581918221, 7.12133630400007], [35.573013012, 7.09676742300007], [35.585408111, 7.06553624300005], [35.564072421, 7.04658866100004], [35.536747077, 6.98712363900006], [35.563360807, 6.98622107000006], [35.578140623, 6.98205550100005], [35.5931914430001, 6.97734035200006], [35.6125249790001, 6.91635194900005], [35.712549858, 7.00441051700005], [35.70927635, 7.02794689200005], [35.749069858, 7.06239151200003], [35.7088580510001, 7.07519905200007], [35.7183256810001, 7.10660542900007]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[35.7183256810001, 7.10660542900007], [35.6226903150001, 7.10293478000006], [35.581918221, 7.12133630400007], [35.573013012, 7.09676742300007], [35.585408111, 7.06553624300005], [35.564072421, 7.04658866100004], [35.536747077, 6.98712363900006], [35.563360807, 6.98622107000006], [35.578140623, 6.98205550100005], [35.5931914430001, 6.97734035200006], [35.6125249790001, 6.91635194900005], [35.712549858, 7.00441051700005], [35.70927635, 7.02794689200005], [35.749069858, 7.06239151200003], [35.7088580510001, 7.07519905200007], [35.7183256810001, 7.10660542900007]]]]}","{'placeCode': 'ET071105', 'placeCodeParent': 'ET0711', 'name': 'Semen Bench', 'adminLevel': 3}"
928,3,ET041902,Shambu town,ET0419,"{'type': 'MultiPolygon', 'coordinates': [[[[37.109290577, 9.58006634000003], [37.0880000980001, 9.56233105700005], [37.1128726220001, 9.55916401500002], [37.109290577, 9.58006634000003]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[37.109290577, 9.58006634000003], [37.0880000980001, 9.56233105700005], [37.1128726220001, 9.55916401500002], [37.109290577, 9.58006634000003]]]]}","{'placeCode': 'ET041902', 'placeCodeParent': 'ET0419', 'name': 'Shambu town', 'adminLevel': 3}"
929,3,ET040414,Shebe Sambo,ET0404,"{'type': 'MultiPolygon', 'coordinates': [[[[36.632953738, 7.37786298300006], [36.579566603, 7.46386373500007], [36.584578553, 7.50990931000007], [36.633975089, 7.51233029500003], [36.644379605, 7.52922017600002], [36.618359334, 7.57877337900004], [36.5725113190001, 7.56842372300002], [36.5961937960001, 7.60909316600004], [36.528211851, 7.64612055100002], [36.4726085250001, 7.60704841500007], [36.3962554600001, 7.64318137300006], [36.322317604, 7.63645920000005], [36.3078476920001, 7.61698091000005], [36.3183791160001, 7.58999668500007], [36.2788515080001, 7.53717142200003], [36.3083962170001, 7.50885926100005], [36.286935864, 7.45972683900004], [36.348665484, 7.44541616300006], [36.3746353110001, 7.41557480600005], [36.4062951230001, 7.40854447900006], [36.4531648460001, 7.41742485400005], [36.4965017700001, 7.41035350400006], [36.5983339410001, 7.36903260000002], [36.632953738, 7.37786298300006]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[36.632953738, 7.37786298300006], [36.579566603, 7.46386373500007], [36.584578553, 7.50990931000007], [36.633975089, 7.51233029500003], [36.644379605, 7.52922017600002], [36.618359334, 7.57877337900004], [36.5725113190001, 7.56842372300002], [36.5961937960001, 7.60909316600004], [36.528211851, 7.64612055100002], [36.4726085250001, 7.60704841500007], [36.3962554600001, 7.64318137300006], [36.322317604, 7.63645920000005], [36.3078476920001, 7.61698091000005], [36.3183791160001, 7.58999668500007], [36.2788515080001, 7.53717142200003], [36.3083962170001, 7.50885926100005], [36.286935864, 7.45972683900004], [36.348665484, 7.44541616300006], [36.3746353110001, 7.41557480600005], [36.4062951230001, 7.40854447900006], [36.4531648460001, 7.41742485400005], [36.4965017700001, 7.41035350400006], [36.5983339410001, 7.36903260000002], [36.632953738, 7.37786298300006]]]]}","{'placeCode': 'ET040414', 'placeCodeParent': 'ET0404', 'name': 'Shebe Sambo', 'adminLevel': 3}"
930,3,ET030595,Shoa Robit,ET0305,"{'type': 'MultiPolygon', 'coordinates': [[[[39.9246993130001, 10.014096157], [39.901334902, 10.024746158], [39.903000261, 9.99842051000007], [39.929689071, 10.005838086], [39.9246993130001, 10.014096157]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[39.9246993130001, 10.014096157], [39.901334902, 10.024746158], [39.903000261, 9.99842051000007], [39.929689071, 10.005838086], [39.9246993130001, 10.014096157]]]]}","{'placeCode': 'ET030595', 'placeCodeParent': 'ET0305', 'name': 'Shoa Robit', 'adminLevel': 3}"
931,3,ET030523,Siya Debirna Wayu,ET0305,"{'type': 'MultiPolygon', 'coordinates': [[[[39.2674040100001, 9.88422806800003], [39.225116042, 9.86620831700003], [39.2156752870001, 9.82091274900006], [39.1599373560001, 9.81843086800006], [39.1266500020001, 9.84403948500005], [39.066073223, 9.83452278000004], [39.0605368330001, 9.79155668700002], [39.018352328, 9.77068845300005], [39.0044802580001, 9.75059665000003], [39.0688758850001, 9.75295641700006], [39.092213444, 9.76308085000005], [39.1057521590001, 9.73318195400003], [39.1393026820001, 9.74065827700002], [39.145374471, 9.69334594300005], [39.2001255320001, 9.70873571900006], [39.2499059940001, 9.70490693600004], [39.2681177760001, 9.73974206100007], [39.308098989, 9.74401639000007], [39.3426801890001, 9.72703907000005], [39.3532928600001, 9.73444213400006], [39.3739568770001, 9.80004943100005], [39.3507210390001, 9.83333125400003], [39.3269632230001, 9.84014572500007], [39.303342071, 9.86991302000007], [39.2674040100001, 9.88422806800003]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[39.2674040100001, 9.88422806800003], [39.225116042, 9.86620831700003], [39.2156752870001, 9.82091274900006], [39.1599373560001, 9.81843086800006], [39.1266500020001, 9.84403948500005], [39.066073223, 9.83452278000004], [39.0605368330001, 9.79155668700002], [39.018352328, 9.77068845300005], [39.0044802580001, 9.75059665000003], [39.0688758850001, 9.75295641700006], [39.092213444, 9.76308085000005], [39.1057521590001, 9.73318195400003], [39.1393026820001, 9.74065827700002], [39.145374471, 9.69334594300005], [39.2001255320001, 9.70873571900006], [39.2499059940001, 9.70490693600004], [39.2681177760001, 9.73974206100007], [39.308098989, 9.74401639000007], [39.3426801890001, 9.72703907000005], [39.3532928600001, 9.73444213400006], [39.3739568770001, 9.80004943100005], [39.3507210390001, 9.83333125400003], [39.3269632230001, 9.84014572500007], [39.303342071, 9.86991302000007], [39.2674040100001, 9.88422806800003]]]]}","{'placeCode': 'ET030523', 'placeCodeParent': 'ET0305', 'name': 'Siya Debirna Wayu', 'adminLevel': 3}"
932,3,ET070702,South Ari,ET0707,"{'type': 'MultiPolygon', 'coordinates': [[[[36.53747559, 6.17994124900002], [36.4970668730001, 6.20016995300006], [36.39702879, 6.13322530300007], [36.3932465660001, 6.07969979700005], [36.362038071, 6.04662481700007], [36.325229865, 6.02373680000005], [36.4197032120001, 5.99185520700007], [36.443256515, 5.93298392200006], [36.435933042, 5.88330954000003], [36.3837844940001, 5.86163499300005], [36.3585191830001, 5.90760725500007], [36.3373288880001, 5.90511598000006], [36.3184985880001, 5.85951977600007], [36.267678501, 5.82833962800004], [36.2822244590001, 5.75928407000004], [36.251085028, 5.67326626800002], [36.2362673170001, 5.57819364900007], [36.27938456, 5.61894135500006], [36.2800445410001, 5.64613382700003], [36.3015941560001, 5.68097698600008], [36.334883575, 5.69094790300005], [36.369332985, 5.68225712800006], [36.4284982660001, 5.64988809500005], [36.451066897, 5.67817664600005], [36.5117915750001, 5.69810623900003], [36.5251796040001, 5.73417195100006], [36.5575240900001, 5.76580968800005], [36.5565063720001, 5.80427204100005], [36.581460845, 5.78902857100007], [36.58054938, 5.77576880200007], [36.601227674, 5.80477866000007], [36.574242403, 5.82131243900005], [36.5359273760001, 5.81726730100007], [36.5224094870001, 5.77861819500003], [36.474878485, 5.82909421700003], [36.5484238550001, 5.84309576600003], [36.5994994640001, 5.88035909800004], [36.620605998, 5.85575399300006], [36.660254778, 5.84704720400004], [36.650026053, 5.76763722200008], [36.686360129, 5.72862819100004], [36.6937904050001, 5.73686412900003], [36.715996074, 5.79314407900006], [36.7171369120001, 5.83459338200004], [36.685608625, 5.87931439700003], [36.6925246210001, 5.90560655300004], [36.7362217990001, 5.92547270900008], [36.7325024200001, 6.00231306600006], [36.7124088690001, 6.06145893400003], [36.713835123, 6.09081586900004], [36.702453044, 6.08337463300006], [36.660650801, 6.00898234000004], [36.662966453, 5.98274673700007], [36.59142968, 5.98980828700007], [36.6377289970001, 6.02874354300008], [36.5889120950001, 6.02913991800006], [36.550824861, 6.06609307800005], [36.5701554250001, 6.12875608600007], [36.5663601540001, 6.15218234100007], [36.53747559, 6.17994124900002]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[36.53747559, 6.17994124900002], [36.4970668730001, 6.20016995300006], [36.39702879, 6.13322530300007], [36.3932465660001, 6.07969979700005], [36.362038071, 6.04662481700007], [36.325229865, 6.02373680000005], [36.4197032120001, 5.99185520700007], [36.443256515, 5.93298392200006], [36.435933042, 5.88330954000003], [36.3837844940001, 5.86163499300005], [36.3585191830001, 5.90760725500007], [36.3373288880001, 5.90511598000006], [36.3184985880001, 5.85951977600007], [36.267678501, 5.82833962800004], [36.2822244590001, 5.75928407000004], [36.251085028, 5.67326626800002], [36.2362673170001, 5.57819364900007], [36.27938456, 5.61894135500006], [36.2800445410001, 5.64613382700003], [36.3015941560001, 5.68097698600008], [36.334883575, 5.69094790300005], [36.369332985, 5.68225712800006], [36.4284982660001, 5.64988809500005], [36.451066897, 5.67817664600005], [36.5117915750001, 5.69810623900003], [36.5251796040001, 5.73417195100006], [36.5575240900001, 5.76580968800005], [36.5565063720001, 5.80427204100005], [36.581460845, 5.78902857100007], [36.58054938, 5.77576880200007], [36.601227674, 5.80477866000007], [36.574242403, 5.82131243900005], [36.5359273760001, 5.81726730100007], [36.5224094870001, 5.77861819500003], [36.474878485, 5.82909421700003], [36.5484238550001, 5.84309576600003], [36.5994994640001, 5.88035909800004], [36.620605998, 5.85575399300006], [36.660254778, 5.84704720400004], [36.650026053, 5.76763722200008], [36.686360129, 5.72862819100004], [36.6937904050001, 5.73686412900003], [36.715996074, 5.79314407900006], [36.7171369120001, 5.83459338200004], [36.685608625, 5.87931439700003], [36.6925246210001, 5.90560655300004], [36.7362217990001, 5.92547270900008], [36.7325024200001, 6.00231306600006], [36.7124088690001, 6.06145893400003], [36.713835123, 6.09081586900004], [36.702453044, 6.08337463300006], [36.660650801, 6.00898234000004], [36.662966453, 5.98274673700007], [36.59142968, 5.98980828700007], [36.6377289970001, 6.02874354300008], [36.5889120950001, 6.02913991800006], [36.550824861, 6.06609307800005], [36.5701554250001, 6.12875608600007], [36.5663601540001, 6.15218234100007], [36.53747559, 6.17994124900002]]]]}","{'placeCode': 'ET070702', 'placeCodeParent': 'ET0707', 'name': 'South Ari', 'adminLevel': 3}"
933,3,ET030510,Tarema Ber,ET0305,"{'type': 'MultiPolygon', 'coordinates': [[[[39.953983276, 9.73039725200005], [40.0093697770001, 9.73285666400005], [39.9911540100001, 9.75672560500004], [40.0077887470001, 9.78633119500006], [39.9887280470001, 9.77638914800002], [39.93745425, 9.79121842800004], [39.945087594, 9.82626017500007], [39.922302754, 9.86235726200005], [39.8891265820001, 9.85140927700007], [39.9070997200001, 9.90541470200003], [39.889111126, 9.94632071400002], [39.8671340230001, 9.93568384000002], [39.8333253750001, 9.95653544800007], [39.77477658, 9.94870788900005], [39.7393831540001, 9.92261145200007], [39.735685733, 9.96365625200002], [39.7543837910001, 9.98933533200005], [39.7499926360001, 10.021829101], [39.7682567320001, 10.0705697720001], [39.732669645, 10.048886592], [39.6674402290001, 10.0278631460001], [39.646757575, 10.0115561810001], [39.664900887, 9.99604189700005], [39.7139886410001, 9.99309865300006], [39.6809093750001, 9.93095101200004], [39.6908452340001, 9.90709081900008], [39.7546450230001, 9.86138116200004], [39.741304589, 9.83567359500006], [39.7329339180001, 9.75947620100004], [39.7480479390001, 9.75137993900006], [39.7633956670001, 9.76275943900004], [39.820569048, 9.76430154600007], [39.8500970170001, 9.74855923400003], [39.875800348, 9.75280900700005], [39.953983276, 9.73039725200005]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[39.953983276, 9.73039725200005], [40.0093697770001, 9.73285666400005], [39.9911540100001, 9.75672560500004], [40.0077887470001, 9.78633119500006], [39.9887280470001, 9.77638914800002], [39.93745425, 9.79121842800004], [39.945087594, 9.82626017500007], [39.922302754, 9.86235726200005], [39.8891265820001, 9.85140927700007], [39.9070997200001, 9.90541470200003], [39.889111126, 9.94632071400002], [39.8671340230001, 9.93568384000002], [39.8333253750001, 9.95653544800007], [39.77477658, 9.94870788900005], [39.7393831540001, 9.92261145200007], [39.735685733, 9.96365625200002], [39.7543837910001, 9.98933533200005], [39.7499926360001, 10.021829101], [39.7682567320001, 10.0705697720001], [39.732669645, 10.048886592], [39.6674402290001, 10.0278631460001], [39.646757575, 10.0115561810001], [39.664900887, 9.99604189700005], [39.7139886410001, 9.99309865300006], [39.6809093750001, 9.93095101200004], [39.6908452340001, 9.90709081900008], [39.7546450230001, 9.86138116200004], [39.741304589, 9.83567359500006], [39.7329339180001, 9.75947620100004], [39.7480479390001, 9.75137993900006], [39.7633956670001, 9.76275943900004], [39.820569048, 9.76430154600007], [39.8500970170001, 9.74855923400003], [39.875800348, 9.75280900700005], [39.953983276, 9.73039725200005]]]]}","{'placeCode': 'ET030510', 'placeCodeParent': 'ET0305', 'name': 'Tarema Ber', 'adminLevel': 3}"
